Date	Duration	InformedConsent_Sens	Age	PostalCode	Provincie	Gender	Gender_3_TEXT	Education	Corona_Vaccinated	Satis_Income	LeftRight	Polinterest	Vote2019_Fed	ElecUtil_CDV	ElecUtil_GROEN	ElecUtil_NVA	ElecUtil_OPENVLD	ElecUtil_PVDA	ElecUtil_VOORUIT	ElecUtil_VB	VoteChoiceNow	SwitchMotive	PolicyEval_FEDERAL	PolicyEval_FLEMISH	PolicyEval_EU	PolicyEval_LOCAL	MIP_Open	MIP_Open_rc1	MIP_Open_rc2	MIP_Open_rc3	MIP_Closed_1	MIP_Closed_2	EconRegul_Self	EconRegul_Party_CDV	EconRegul_Party_GROEN	EconRegul_Party_NVA	EconRegul_Party_OPENVLD	EconRegul_Party_PVDA	EconRegul_Party_VOORUIT	EconRegul_Party_VB	Immi_Self	Immi_Party_CDV	Immi_Party_GROEN	Immi_Party_NVA	Immi_Party_OPENVLD	Immi_Party_PVDA	Immi_Party_VOORUIT	Immi_Party_VB	EnviEcon_Self	EnviEcon_Party_CDV	EnviEcon_Party_GROEN	EnviEcon_Party_NVA	EnviEcon_Party_OPENVLD	EnviEcon_Party_PVDA	EnviEcon_Party_VOORUIT	EnviEcon_Party_VB	FreedomSpeech_Self	StateReform_Self	Eval_Gov_1	Eval_Gov_2	IO_HealthCare	IO_HealthCare_T_Page_Submit	IO_Migration	IO_Migration_T_Page_Submit	IO_Climate	IO_Climate_T_Page_Submit	IO_Economy	IO_Economy_T_Page_Submit	IO_Employment	IO_Employment_T_Page_Submit	IO_Pensions	IO_Pension_T_Page_Submit	IO_SocialSecurity	IO_SocialSecurity_T_Page_Submit	IO_Mobility	IO_Mobility_T_Page_Submit	IO_StateReform	IO_StateReform_T_Page_Submit	Econ_LR_1	Econ_LR_2	Econ_LR_3	Econ_LR_4	Econ_LR_5	Econ_LR_6	Econ_LR_7	Econ_LR_8	Econ_LR_9	Econ_LR_10	Econ_LR_11	Econ_LR_12	Econ_LR_13	Econ_LR_14	Econ_LR_15	Cult_LR_1	Cult_LR_2	Cult_LR_3	Cult_LR_4	Cult_LR_5	Cult_LR_6	Cult_LR_7	Cult_LR_8	Cult_LR_9	Cult_LR_10	Cult_LR_11	Cult_LR_12	Cult_LR_13	Cult_LR_14	Cult_LR_15	SatisDem	Pol_represented	Pol_represented_rc	NoticedMedia	NoticedMedia_13_TEXT	Noticed_PosNeg	Noticed_Politician	Corona_measures_1	Corona_measures_2	Corona_measures_3	Corona_measures_4	Corona_measures_5	Corona_measures_6	Corona_measures_7	Corona_measures_8	Corona_measures_9	LockdownCause_1	LockdownCause_2	LockdownCause_3	LockdownCause_4	LockdownCause_5	Corona_Gov_FEDERAL	Corona_Gov_FLEMISH	Corona_Gov_EUROPE	Corona_Comparative	Corona_Minister_1	Corona_Minister_2	Corona_Minister_3	Corona_Minister_4	Corona_Minister_5	Corona_Minister_6	Corona_Minister_7	Corona_VacStrat_1	Corona_VacStrat_2	Corona_VacStrat_3	Corona_VacStrat_4	Corona_VacStrat_5	Corona_EconStrat_1	Corona_EconStrat_2	Corona_EconStrat_3	Disinfo_1	Disinfo_2	Disinfo_3	Disinfo_4	Disinfo_5	Disinfo_6	Disinfo_7	Disinfo_8	Disinfo_9	Disinfo_10	Disinfo_11	AP_Child_1	AP_Child_2	AP_Child_3	AP_Child_4	AP_Child_5	AP_Child_6	AP_Child_7	AP_Child_8	AP_Child_9	AP_LR_1	AP_LR_2	AP_LR_3	AP_LR_4	AP_LR_5	AP_LR_6	AP_LR_7	w_agesexedu	w_agesexeduvote19
5-Apr-2021 07:38:24	1264	1	21	2540	1	2	""	3	3	5	5	5	7	7	7	6	6	6	6	8	7	""	5	5	5	5	"corona"	"Gezondheidszorg - Corona"	""	""	2	6	5	7	6	7	6	7	6	8	5	6	7	7	7	6	7	8	5	6	7	6	7	6	5	8	5	5	7	6	1	12.313	4	10.193	2	4.863	5	5.275	7	3.854	7	4.346	10	4.416	10	2.923	10	3.883	3	3	2	4	4	2	4	3	2	3	3	3	4	3	3	3	1	3	4	3	3	4	4	4	2	3	4	4	2	4	3	"tom grieken"	"VB - Tom Van Grieken"	7	""	2	"nee"	1	3	1	1	3	1	1	4	1	5	6	6	5	5	3	3	3	3	3	3	3	3	3	3	3	4	4	4	3	3	2	4	4	2	3	2	3	3	3	1	2	1	3	3	10	9	7	7	7	7	7	7	7	5	5	5	5	5	5	5	.81288719	.74001998
5-Apr-2021 21:08:15	1679	1	36	9160	3	2	""	4	3	4	5	2	6	0	0	0	0	0	10	7	6	""	2	4	0	5	"slechte aanpak van het corona virus"	"Gezondheidszorg - Corona"	"PolVer - Partijen en Politici"	""	13	6	2	7	10	1	2	0	9	5	10	1	1	10	5	4	0	10	10	5	0	10	10	10	3	5	10	3	0	0	6	10.622	7	8.952	2	5.679	3	7.644	3	4.627	6	6.597	6	4.789	2	24.335	3	4.519	1	3	1	4	4	3	4	1	1	4	3	4	1	4	4	1	1	1	4	4	1	1	4	4	1	4	4	4	4	1	1	"geen enkele"	"9997 - Geen enkele"	14	""		""	4	1	4	1	4	1	4	1	1	6	10	10	2	10	1	1	1	1	1	3	1	3	1	1	1	4	1	4	4	4	1	4	4	5	3	1	5	5	3	3	3	4	5	3	10	10	5	0	0	0	0	8	8	5	9	2	2	8	0	10	1.1892765	.87836212
4-Apr-2021 11:28:40	618	1	34	8000	5	2	""	5	3	8	3	8	2	5	10	0	0	8	8	0	2	""	5	5	5	7	"Nog altijd corona toch?"	"Gezondheidszorg - Corona"	""	""	6	9	5	5	6	2	1	7	7	3	0	2	2	6	5	1	1	10	5	5	3	9	9	6	5	9	5	3	5	5	1	5.868	7	18.949	2	3.111	4	2.88	6	4.205	6	2.505	5	2.618	2	2.885	3	3.101	4	3	4	3	4	3	3	2	1	4	4	2	4	2	3	4	2	4	2	3	3	3	3	3	3	4	3	3	1	4	4	"geen diee"	"9999 - Geen antwoord"	14	""		""	3	2	2	2	4	3	3	2	3	7	7	7	8	7	3	3	3	3	4	4	3	2	2	2	4	4	4	4	4	4	2	2	2	3	1	1	1	1	1	2	1	1	5	3	8	8	5	8	5	5	7	8	3	5	3	8	8	1	2	10	1.0766325	1.0088378
8-Apr-2021 02:30:12	689	1	56	8470	5	1	""	5	3	5	10	10	3	0	0	3	0	0	0	10	7	"beloftes niet waar gemaakt"	0	4	0	0	"alles"	"Algemeen overheidsbeleid"	""	""	14	2	7	5	5	5	5	5	5	5	10	0	0	0	0	0	0	0	5	5	5	5	5	5	5	5	0	0	0	4	7	6.956	7	4.551	7	5.25	7	3.546	7	2.762	7	3.865	7	3.227	7	3.085	7	2.672	2	3	4	2	2	3	2	1	4	4	4	4	4	4	4	2	1	2	4	3	3	2	3	1	2	2	1	4	4	4	1	"tom van grieken"	"VB - Tom Van Grieken"	7	""	1	"barbara pas"	4	4	4	4	4	3	4	1	2	10	10	5	3	4	1	3	1	1	1	1	1	5	3	1	1	4	2	1	2	4	1	4	2	2	1	3	3	2	2	1	5	1	4	4	10	7	0	0	6	0	0	0	6	0	0	6	0	0	0	10	.69998443	.60601234
2-Apr-2021 09:44:30	1447	1	60	2940	1	2	""	3	3	6	5	2	3	0	0	10	5	0	0	0	3	""	4	4	4	7	"we hebben teveel ministers,parlementairen,senatoren  en wat er nu aan de hand is met de politica met het gesjoemel van lets go urban,vind ik het heel raar dat er geen betere controle is op over waar het overheidsgeld naartoe gaat . Komt er nog bij dat ze haat zetel zomaar kan houden en dus 6000 euro per maand verdiend,tewijl mijn man 18u per dat 6 van de 7 45 jaar heeft gewerkt als bakker en ik als meewerkende echtgenote en wij nu ocharme een gezinspensioen hebben van amper 1500 euro. Ik vind ook dat er tegenwoordig te laks wordt opgetreden tegen de personen die met duizenden  bij elkaar komen terwijl dat verboden is en je dan op het nieuws hoort dat er 4 personen werden aangehouden. Mijn man vraagt zich af waarom ze geen gekleurd water in de waterkanonnen doen ,zodat je zelfs een week later nog kan zien wie er aanwezig was en de rekening van de interventie mag betalen ,want nu zijn dat alle burgers,ook diegene die braaf thuis blijven"	"PolVer - Staatsstructuur"	"PolVer - Eigenbelang"	""	6	12	8	5	5	9	5	5	5	5	7	0	0	7	0	0	0	10	5	5	5	9	5	5	5	5	5	10	5	5	3	19.892	7	10.545	2	3.581	4	6.116	3	3.409	3	3.393	3	2.68	3	2.516	3	2.795	2	3	2	4	3	3	3	1	4	4	4	3	1	4	3	3	1	3	4	2	3	3	3	3	3	4	3	1	3	3	3	"Bart De Wever"	"N-VA - Bart De Wever"	3	""	1	"Bart De Wever"	3	2	4	4	4	2	4	3	2	5	2	7	7	5	3	3	3	3	4	3	3	4	3	3	3	4	2	2	3	4	2	3	3	4	3	3	1	3	3	2	3	2	3	3	8	7	7	7	7	7	7	7	3	0	0	7	0	5	0	10	.70290661	.64282358
3-Apr-2021 13:35:02	1299	1	69	2570	1	1	""	4	3	1	4	8	1	8	0	0	0	8	6	2	12	""	0	0	0	0	"geen beleid, geen ""boerenverstand"" meer"	"Algemeen overheidsbeleid"	"PolVer - Partijen en Politici"	""	8	12	9	9	9	9	8	5	9	2	10	0	0	1	0	1	0	10	2	8	1	7	5	5	9	5	5	10	1	0	6	21.256	7	14.005	9	7.317	10	16.486	9	8.471	9	5.326	6	7.903	9	5.244	3	7.67	4	4	1	2	4	2	4	2	2	4	3	1	4	4	4	3	1	3	4	3	4	3	3	4	1	2	3	3	3	4	1	"geen enkele"	"9997 - Geen enkele"	14	""		""	3	2	4	3	1	1	3	3	2	0	10	5	5	0	1	1	1	2	2	1	2	1	1	1	2	2	1	2	1	1	1	4	3	3	3	1	3	2	3	1	4	3	4	2	10	7	5	2	3	1	5	5	1	5	2	9	6	1	1	9	.67833036	.72074878
3-Apr-2021 03:59:26	1108	1	54	3293	4	1	""	3	3	7	2	7	1	8	6	1	2	3	9	0	6	"CD&V is geen leiderspartij meer..."	8	2	5	9	"Schuldenlast en een te groot onderscheid in de lonen (waaronder de veeeeel te dure overheid)."	"Begroting en staatsschuld"	"Economische ongelijkheid"	""	13	15	7	5	5	0	0	10	7	4	5	5	7	1	6	7	7	0	6	5	9	6	8	5	5	7	8	10	7	1	6	70.509	1	28.179	2	3.707	4	3.322	5	26.98	2	23.155	6	7.531	4	20.92	3	7.976	1	1	3	4	4	2	3	1	3	4	4	3	4	4	3	3	4	4	3	2	3	4	3	3	2	2	4	4	3	4	2	"De Croo"	"Open Vld - Alexander De Croo"	6	""	1	"Rousseau"	4	3	4	3	4	4	3	2	4	8	4	7	6	8	4	2	3	2	4	4	3	1	1	2	3	4	1	3	2	2	1	4	4	1	2	2	1	3	2	1	3	1	5	4	5	5	5	5	0	4	5	5	0	5	3	7	5	0	2	10	.94355434	1.1685658
8-Apr-2021 02:38:36	1292	1	40	2060	1	2	""	5	3	7	7	8	11	8	7	0	3	5	5	0	11	""	6	7	7	8	"health, emigration"	"Gezondheidszorg"	"Migratie"	""	2	11	7	7	6	6	4	6	5	2	0	5	5	5	5	5	5	10	5	7	9	5	5	5	5	5	7	7	6	3	2	43.514	7	19.821	2	10.073	10	7.394	10	5.353	10	5.006	10	3.91	10	4.6	10	4.107	3	3	4	4	3	3	3	3	3	3	3	3	4	3	3	3	1	3	2	3	3	4	3	2	3	3	2	3	1	2	4	"groen"	"Groen - Partij"	7	""	3	"tom van grieken"	2	3	3	2	3	3	4	2	2	8	8	8	7	8	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	4	4	3	4	3	3	3	2	3	3	4	3	5	5	5	5	5	5	5	5	0	5	5	5	5	5	5	5	.96990144	
3-Apr-2021 10:11:36	718	1	19	2990	1	2	""	3	3	8	5	7	11	7	5	7	6	4	5	2	12	""	6	7	7	8	"Geen idee"	"9999 - Geen"	""	""	4	9	3	3	4	1	1	9	5	1	1	1	0	3	1	0	0	10	7	6	0	10	6	0	3	10	7	5	7	7	6	4.778	7	4.916	2	2.353	10	3.207	3	3.357	1	4.125	6	4.12	2	4.28	3	2.804	2	3	2	2	2	3	4	2	2	3	3	2	3	2	3	3	3	3	3	2	3	2	3	2	3	3	3	3	3	3	4	"Valerie Van Peel"	"N-VA - Valerie Van Peel"	14	""		""	2	2	3	3	3	3	2	3	2	7	9	6	5	7	3	4	3	3	4	3	3	2	3	3	3	3	2	2	3	3	3	2	2	3	2	1	2	1	1	2	4	3	5	4	9	8	8	8	8	8	8	8	3	5	3	8	7	0	2	10	.81288719	.20768519
3-Apr-2021 02:41:31	1009	1	70	8490	5	1	""	2	3	7	7	5	3	2	4	9	2	3	2	1	3	""	4	4	4	6	"geenduidelijkheid in beleid tov covid --- afstandsbeperling is het enigste dat zal helpen boven de andere maatregelen"	"Gezondheidszorg - Corona"	"PolVer - Partijen en Politici"	""	5	6	7	6	6	8	5	5	4	3	7	7	8	8	7	7	7	9	8	7	4	8	6	6	6	7	6	8	2	1	3	10.914	6	11.093	2	5.805	3	5.457	3	3.334	3	3.744	1	4.915	3	4.227	3	2.914	2	3	2	3	3	2	2	2	3	3	3	1	4	3	3	2	3	2	2	3	3	3	3	2	2	3	3	3	2	4	2	"bart dewever"	"N-VA - Bart De Wever"	3	""	1	"hun algemeen beleid"	3	2	2	3	4	2	3	2	3	9	8	9	4	9	2	2	2	1	1	1	2	1	1	3	3	4	2	3	3	4	2	2	2	3	2	4	3	3	3	3	4	3	4	4	9	6	5	5	9	5	5	5	3	4	4	7	4	4	4	4	1.2503831	1.115602
1-Apr-2021 07:11:21	575	1	55	2640	1	2	""	4	3	6	1	8	5	0	7	0	0	8	7	0	5	""	7	7	7	7	"pandemie"	"Gezondheidszorg - Corona"	""	""	15	13	7	5	5	5	5	5	5	5	7	5	8	1	3	8	8	0	8	5	7	5	5	7	8	5	8	9	8	5	6	7.562	2	6.715	2	3.079	6	4.389	5	2.511	6	4.4	5	3.202	6	2.972	6	5.256	3	3	1	3	4	3	3	2	1	3	4	3	3	3	4	3	1	4	2	1	3	1	3	3	2	3	2	2	3	3	4	"geen idee"	"9999 - Geen antwoord"	6	""	1	"nee"	4	4	4	4	4	4	4	4	4	9	10	10	9	9	4	4	4	3	5	4	3	1	2	3	3	4	3	3	3	4	2	3	2	1	1	1	1	1	1	1	3	1	5	1	9	9	6	9	0	6	9	9	0	5	1	10	5	0	0	10	.62074792	.48114306
8-Apr-2021 03:00:51	512	1	21	9140	3	2	""	4	3	5	5	2	10	5	5	5	5	5	5	5	11	""	4	4	5	4	"Slechte beslissingen ivm de maatregelen rond covid"	"Gezondheidszorg - Corona"	"PolVer - Partijen en Politici"	""	6	4	3	5	5	5	5	5	5	5	0	5	5	5	5	5	5	5	7	5	5	5	5	5	5	5	6	1	4	4	9	3.236	9	1.949	9	1.371	9	1.281	9	2.493	9	1.412	9	1.21	9	1.542	9	1.155	1	3	2	4	4	3	4	2	3	3	4	4	3	3	4	3	3	3	2	4	3	3	3	4	3	4	3	3	2	3	3	"geen"	"9997 - Geen enkele"	14	""		""	1	4	3	1	4	1	3	3	1	1	5	0	1	0	3	3	3	2	3	3	3	3	3	3	3	3	2	3	2	4	1	4	3	3	3	3	3	3	3	3	3	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	.88024414	3.1310036
1-Apr-2021 05:36:03	679	1	52	8000	5	1	""	3	1	5	2	8	5	0	0	0	0	10	0	0	5	""	3	3	2	5	"migratie"	"Migratie"	""	""	8	12	5	4	4	4	4	8	4	4	6	6	6	2	3	7	3	0	5	5	1	5	5	7	5	5	5	5	2	2	5	5.622	5	4.189	2	3.322	5	3.321	5	2.469	5	2.771	5	2.498	10	5.45	5	4.385	3	3	3	2	4	4	3	2	1	4	3	2	4	3	4	3	3	4	2	4	4	3	4	2	3	4	4	4	2	4	2	"peter mertens"	"PVDA - Peter Mertens"	5	""	1	"perter mertens"	4	4	4	4	3	3	4	4	4	1	8	8	8	1	1	1	1	2	1	2	2	1	1	1	2	3	1	2	2	4	2	3	3	1	1	1	2	3	1	1	3	1	5	3	5	5	5	5	5	5	7	5	5	5	6	8	8	1	8	10	.7763657	.69930148
8-Apr-2021 06:11:29	1139	1	80	3600	2	1	""	2	1	8	7	9	1	10	0	9	0	9	0	0	1	""	5	8	5	9	"te veel regeringen."	"PolVer - Staatsstructuur"	""	""	2	14	9	9	8	10	9	10	8	7	5	8	8	5	7	5	10	10	5	8	5	8	8	8	8	9	2	10	10	10	1	27.554	3	10.387	2	6.004	6	8.640000000000001	3	10.468	1	11.128	1	5.45	4	6.297	3	6.422	3	4	2	4	4	4	4	3	4	4	4	4	4	3	4	4	1	4	4	3	4	1	4	4	2	2	4	4	3	4	4	"de croo"	"Open Vld - Alexander De Croo"	6	""	2	"neen"	3	2	4	4	4	2	4	2	4	9	10	9	10	5	2	4	4	2	5	5	4	5	3	5	4	4	2	3	4	4	3	1	2	3	3	5	4	3	3	3	3	4	5	5	10	9	9	9	9	9	9	9	9	6	5	8	5	8	8	9	1.413054	1.4943124
4-Apr-2021 05:29:56	432	1	52	2300	1	1	""	3	3	9	10	9	7	0	0	5	0	0	0	10	7	""	6	6	6	6	"een regering van verliezende politiekers is zaols een dictatuur"	"PolVer - Partijen en Politici"	""	""	8	2	5	5	5	5	5	5	5	5	10	0	0	0	0	0	0	10	7	7	10	7	7	7	7	7	7	7	4	4	7	3.076	7	2.157	2	4.16	4	8.677	1	3.096	6	4.306	7	5.636	3	3.271	3	2.86	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	"tom van grieken"	"VB - Tom Van Grieken"	7	""	1	"tom van grieken"	4	4	4	4	4	3	4	4	2	9	7	9	9	8	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	4	3	4	1	7	5	5	5	5	5	5	5	7	5	5	7	5	0	0	10	.69940132	.52331895
2-Apr-2021 03:04:49	793	1	35	2290	1	2	""	3	2	5	5	3	7	0	0	8	0	8	6	7	3	"Omdat de standpunten van NVA beter dan Vlaams Belang zijn en Vlaams Belang maakt toch geen kans door het cordon"	0	0	0	5	"coronacrisis en slechte communicatie door politici"	"Gezondheidszorg - Corona"	"PolVer - Partijen en Politici"	""	6	15	8	7	6	7	7	6	6	6	8	0	0	8	0	8	8	8	8	5	0	7	6	9	9	9	8	0	4	4	3	9.781000000000001	7	4.392	2	3.909	5	6.442	6	3.9	6	2.615	6	3.228	3	4.109	7	4.329	3	3	2	3	3	2	3	3	3	3	3	3	2	3	3	2	1	2	4	3	2	2	3	4	1	2	3	3	3	4	4	"bart de wever"	"N-VA - Bart De Wever"	3	""	1	"bart de wever"	3	3	3	2	3	3	3	2	3	8	8	8	8	10	1	1	1	3	1	1	1	1	1	1	1	3	3	3	3	3	2	3	3	4	1	3	3	1	1	1	4	3	4	4	10	0	6	0	8	2	8	8	5	0	0	9	0	8	9	10	1.0982721	.80443692
2-Apr-2021 07:53:19	2364	1	24	9000	3	2	""	3	3	2	2	8	2	3	10	0	3	1	2	0	2	""	1	2	4	4	"Racisme tegen migranten"	"Maatschappelijke evoluties"	""	""	7	15	6	7	6	6	3	1	5	8	1	5	3	10	4	4	4	10	0	7	0	10	10	10	10	10	3	10	5	5	2	14.758	2	3.462	2	2.345	2	13.937	2	2.944	10	5.407	10	3.553	6	5.859	9	4.37	2	3	1	4	1	3	4	3	1	3	4	4	4	4	4	3	4	4	1	2	4	3	3	1	4	1	2	3	2	4	2	"GROEN"	"Groen - Partij"	7	""	3	"NEE"	3	3	4	3	3	3	2	3	3	8	7	9	8	8	4	4	4	4	4	3	2	1	1	1	1	3	3	3	3	3	3	2	1	4	2	4	2	1	1	4	3	2	4	3	5	3	0	9	0	9	6	5	0	10	1	10	2	0	5	10	.99674827	1.2533753
1-Apr-2021 12:18:59	1878	1	67	8920	5	1	""	4	3	7	3	7	1	8	7	0	0	5	8	0	5	"Omdat de CD&v momenteel te rechts is"	8	1	10	7	"VEEL te veel regeringen -  versnipperingen"	"PolVer - Staatsstructuur"	""	""	12	13	10	4	7	0	0	10	10	0	0	0	0	10	2	0	0	10	8	5	1	7	7	5	2	10	4	10	7	0	9	20.065	9	38.556	10	19.496	1	11.78	1	6.119	6	15.861	1	16.647	9	8.057	1	19.101	3	2	4	3	4	3	3	1	1	4	4	1	3	4	4	4	1	4	2	2	3	3	1	3	2	4	3	3	4	4	4	"Hilde Crevits"	"CD&V - Hilde Crevits"	6	""	2	"Valentijn Despeghel"	2	2	1	2	4	4	2	2	4	6	10	2	0	5	4	2	4	4	4	4	4	2	1	4	3	4	3	4	4	4	3	2	2	2	1	4	4	1	1	1	5	3	5	3	7	7	6	3	0	1	7	7	0	5	3	8	9	1	2	10	.752976	.7913034
7-Apr-2021 01:20:44	709	1	36	2630	1	2	""	4	3	8	7	1	7	0	0	0	0	0	0	8	7	""	1	1	1	1	"corona"	"Gezondheidszorg - Corona"	""	""	6	5	1	6	6	6	6	6	6	2	9	0	0	4	0	0	0	9	10	7	0	7	7	7	7	10	6	0	0	3	10	9.198	7	3.194	2	2.944	10	2.394	10	2.316	10	2.934	10	2.454	10	14.808	10	2.518	1	1	1	1	1	1	4	1	4	1	1	1	1	1	1	1	1	1	4	1	1	1	3	4	1	3	3	4	4	1	1	"tom vangrieken"	"VB - Tom Van Grieken"	7	""	1	"tom vangrieken"	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	2	2	2	2	2	3	2	2	1	1	1	2	3	1	4	3	3	1	3	4	1	1	1	4	3	5	4	9	0	0	0	0	0	0	0	7	5	5	6	4	3	3	8	.96990144	.61888134
1-Apr-2021 07:15:07	3610	1	59	2170	1	1	""	3	3	6	8	7	7	1	1	3	1	0	1	10	7	""	5	5	3	4	"vaccinaties"	"Gezondheidszorg - Corona"	""	""	2	12	7	3	2	5	4	1	2	7	9	1	2	7	2	2	3	8	4	2	1	5	5	3	4	4	6	4	3	4	4	28.182	7	9.673	9	11.554	9	4.575	7	5.257	10	10.82	9	5.181	1	6.755	10	6.172	1	2	2	1	3	3	1	2	3	3	3	1	1	1	2	2	1	4	4	2	3	3	3	4	1	2	2	3	3	4	2	"----"	"9999 - Geen antwoord"	3	""	2	"de wever"	4	3	4	3	3	3	4	3	3	7	10	8	7	7	2	2	3	3	2	3	4	4	3	2	3	3	1	3	3	3	2	3	3	2	4	1	3	3	3	1	3	2	3	4	10	1	2	2	3	2	1	1	9	5	3	6	5	4	5	7	.69940132	.52331895
2-Apr-2021 03:02:06	527	1	62	3460	4	1	""	3	3	8	5	3	12	5	5	0	3	4	5	0	12	""	5	5	5	7	"samenhorigheid en duidelijke beslissingen"	"PolVer - Partijen en Politici"	""	""	9	13	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	9	3.911	9	2.079	9	1.503	9	2.932	9	1.703	9	1.714	9	2.157	9	1.932	9	1.919	3	2	3	2	3	2	2	2	3	3	3	3	3	3	2	2	2	3	3	2	3	2	3	3	3	3	2	3	3	3	3	"geen enkele"	"9997 - Geen enkele"	14	""		""	2	3	3	3	4	3	3	3	3	4	2	5	8	5	3	3	3	3	3	3	3	3	2	3	3	3	2	3	2	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	6	5	5	4	0	4	3	5	0	5	5	0	5	2	5	0	.94355434	
8-Apr-2021 01:31:05	492	1	31	9170	3	2	""	5	1	10	8	5	3	2	5	9	9	0	0	0	3	""	5	5	5	10	"versnipperdheid in politieke machten en instituten veroorzaken gebrek aan efficiënte communicatie"	"PolVer - Staatsstructuur"	""	""	7	5	3	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	5	5	5	10	10	5	5	5	5	5	9	4.197	7	9.473000000000001	9	2.983	9	2.058	9	5.779	9	2.521	9	2.033	9	2.18	3	4.368	1	2	1	1	2	1	4	1	3	2	3	1	2	1	3	1	2	3	2	4	1	4	1	1	2	4	3	1	4	2	3	"geen"	"9997 - Geen enkele"	14	""		""	3	4	3	4	4	2	4	4	2	10	5	2	2	8	3	3	3	3	3	3	3	3	3	3	3	4	1	2	3	4	2	2	3	3	1	3	1	1	1	1	1	1	5	4	5	5	5	5	5	5	4	4	5	5	3	8	7	0	0	10	1.1892765	.88320607
7-Apr-2021 03:04:39	1089	1	76	2610	1	1	""	4	1	5	2	4	6	2	2	0	3	3	3	0	10	""	5	0	3	1	"armoede"	"Armoede"	""	""	6	15	9	6	7	0	5	8	7	0	0	3	2	10	6	2	3	10	10	6	1	10	8	1	3	10	5	10	6	0	6	11.952	5	10.008	2	6.376	4	14.301	6	6.412	1	8.236000000000001	6	4.91	4	5.977	3	10.968	4	3	3	3	4	3	3	3	2	4	4	3	4	4	4	2	2	3	2	2	3	3	2	3	2	3	3	4	3	3	2	"frank vandenbroucke"	"VOORUIT - Frank Vandenbroucke"	6	""	2	"vandenbroucke"	4	4	4	4	4	4	4	4	4	1	5	4	9	4	4	1	2	4	4	4	4	1	1	1	3	3	1	3	3	4	2	2	2	1	1	3	1	1	1	1	4	1	4	2	5	5	5	5	5	5	5	5	5	4	3	9	5	2	4	10	.67833036	.55163676
2-Apr-2021 09:31:51	953	1	34	2100	1	2	""	5	3	8	3	7	2	6	8	1	6	6	7	0	2	""	7	7	7	7	"Coronacrisis"	"Gezondheidszorg - Corona"	""	""	7	15	7	6	7	5	1	9	7	5	3	5	3	7	5	4	4	10	2	7	3	8	7	6	6	9	8	5	7	5	1	10.891	2	10.762	2	4.3	4	4.37	5	5.943	5	4.686	5	3.751	2	4.149	3	3.37	2	3	2	2	3	3	3	2	2	3	4	2	3	2	3	4	2	4	1	3	3	4	3	2	4	3	2	4	2	4	4	"Petra De Sutter"	"Groen - Petra De Sutter"	14	""		""	3	3	3	3	2	3	3	3	3	5	7	8	3	5	4	4	4	3	4	4	4	2	2	3	3	3	3	3	3	3	2	2	2	2	1	2	2	3	1	1	3	1	5	4	8	8	8	8	3	8	8	8	0	5	3	8	7	1	3	10	.96990144	.91888726
6-Apr-2021 05:21:07	1843	1	64	2650	1	2	""	3	3	8	5	8	7	0	0	6	4	0	0	8	7	""	5	4	2	3	"covid"	"Gezondheidszorg - Corona"	""	""	2	1	4	6	8	2	2	8	6	2	10	0	0	7	5	0	0	8	4	5	1	8	8	1	1	8	2	10	3	2	10	16.989	7	10.811	2	8.004	3	6.13	6	8.129	6	10.362	6	7.569	3	5.45	7	8.06	1	2	4	1	1	1	1	1	3	4	1	1	2	3	3	1	1	1	4	1	4	3	4	4	1	4	3	4	4	1	2	"geen enkele"	"9997 - Geen enkele"	6	""	2	"neen"	4	4	3	3	4	3	3	1	1	2	8	3	2	2	4	2	3	3	3	4	3	5	1	2	2	4	2	3	3	4	2	3	3	1	2	1	1	1	1	1	2	1	4	1	10	10	5	5	5	5	1	1	6	5	1	9	6	1	1	9	.70290661	.5138306
4-Apr-2021 09:20:29	1151	1	62	9420	3	1	""	3	3	8	8	0	7	0	0	5	0	2	0	10	7	""	0	2	0	0	"Onbekwame niet verkozen politiekers"	"PolVer - Partijen en Politici"	"PolVer - Representatie"	""	8	14	5	9	2	7	9	1	9	2	10	1	1	5	1	7	1	10	8	2	2	5	5	7	7	7	0	0	0	2	9	12.992	7	7.946	2	5.092	3	16.895	3	5.402	5	6.391	9	5.509	10	6.479	3	4.651	1	2	4	3	2	4	1	1	2	4	4	4	4	1	3	2	1	1	4	3	4	2	3	4	1	2	3	3	3	1	1	"Van Grieken"	"VB - Tom Van Grieken"	4	""	3	"Sihame El Kaouakibi"	3	2	4	1	3	3	3	1	2	7	7	7	5	7	1	1	1	3	1	1	2	2	2	1	2	4	1	2	3	2	1	2	3	3	4	2	2	2	3	1	2	2	4	4	10	0	0	0	5	0	7	0	8	0	5	10	3	8	3	10	.85759383	.59696555
